step,cell_position,cell_type,population_size,health_level,resource_consumption,pollution_generation
97,"(2, 3)",city,456,100.0,1.0,0.5
97,"(2, 4)",city,314,100.0,1.0,0.5
97,"(2, 9)",city,382,100.0,1.0,0.5
97,"(3, 4)",city,268,100.0,1.0,0.5
97,"(3, 5)",city,441,100.0,1.0,0.5
97,"(4, 6)",city,426,100.0,1.0,0.5
97,"(4, 7)",city,245,100.0,1.0,0.5
97,"(5, 2)",city,404,100.0,1.0,0.5
97,"(5, 3)",city,404,100.0,1.0,0.5
97,"(5, 7)",city,486,100.0,1.0,0.5
97,"(6, 0)",city,461,100.0,1.0,0.5
97,"(6, 4)",city,379,100.0,1.0,0.5
97,"(6, 9)",city,225,100.0,1.0,0.5
97,"(8, 0)",city,376,100.0,1.0,0.5
97,"(8, 2)",city,221,100.0,1.0,0.5
97,"(8, 3)",city,268,100.0,1.0,0.5
97,"(8, 4)",city,457,100.0,1.0,0.5
97,"(8, 5)",city,354,100.0,1.0,0.5
97,"(9, 3)",city,402,100.0,1.0,0.5
97,"(9, 4)",city,218,100.0,1.0,0.5
97,"(9, 6)",city,274,100.0,1.0,0.5
98,"(0, 0)",city,207,100.0,1.0,0.5
98,"(0, 3)",city,377,100.0,1.0,0.5
98,"(0, 4)",city,208,100.0,1.0,0.5
98,"(0, 6)",city,368,100.0,1.0,0.5
98,"(0, 9)",city,427,100.0,1.0,0.5
98,"(1, 6)",city,418,100.0,1.0,0.5
98,"(1, 7)",city,491,100.0,1.0,0.5
98,"(2, 1)",city,213,100.0,1.0,0.5
98,"(2, 3)",city,456,100.0,1.0,0.5
98,"(2, 4)",city,314,100.0,1.0,0.5
98,"(2, 9)",city,382,100.0,1.0,0.5
98,"(3, 4)",city,268,100.0,1.0,0.5
98,"(3, 5)",city,441,100.0,1.0,0.5
98,"(4, 6)",city,426,100.0,1.0,0.5
98,"(4, 7)",city,245,100.0,1.0,0.5
98,"(5, 2)",city,404,100.0,1.0,0.5
98,"(5, 3)",city,404,100.0,1.0,0.5
98,"(5, 7)",city,486,100.0,1.0,0.5
98,"(6, 0)",city,461,100.0,1.0,0.5
98,"(6, 4)",city,379,100.0,1.0,0.5
98,"(6, 9)",city,225,100.0,1.0,0.5
98,"(8, 0)",city,376,100.0,1.0,0.5
98,"(8, 2)",city,221,100.0,1.0,0.5
98,"(8, 3)",city,268,100.0,1.0,0.5
98,"(8, 4)",city,457,100.0,1.0,0.5
98,"(8, 5)",city,354,100.0,1.0,0.5
98,"(9, 3)",city,402,100.0,1.0,0.5
98,"(9, 4)",city,218,100.0,1.0,0.5
98,"(9, 6)",city,274,100.0,1.0,0.5
99,"(0, 0)",city,207,100.0,1.0,0.5
99,"(0, 3)",city,377,100.0,1.0,0.5
99,"(0, 4)",city,208,100.0,1.0,0.5
99,"(0, 6)",city,368,100.0,1.0,0.5
99,"(0, 9)",city,427,100.0,1.0,0.5
99,"(1, 6)",city,418,100.0,1.0,0.5
99,"(1, 7)",city,491,100.0,1.0,0.5
99,"(2, 1)",city,213,100.0,1.0,0.5
99,"(2, 3)",city,456,100.0,1.0,0.5
99,"(2, 4)",city,314,100.0,1.0,0.5
99,"(2, 9)",city,382,100.0,1.0,0.5
99,"(3, 4)",city,268,100.0,1.0,0.5
99,"(3, 5)",city,441,100.0,1.0,0.5
99,"(4, 6)",city,426,100.0,1.0,0.5
99,"(4, 7)",city,245,100.0,1.0,0.5
99,"(5, 2)",city,404,100.0,1.0,0.5
99,"(5, 3)",city,404,100.0,1.0,0.5
99,"(5, 7)",city,486,100.0,1.0,0.5
99,"(6, 0)",city,461,100.0,1.0,0.5
99,"(6, 4)",city,379,100.0,1.0,0.5
99,"(6, 9)",city,225,100.0,1.0,0.5
99,"(8, 0)",city,376,100.0,1.0,0.5
99,"(8, 2)",city,221,100.0,1.0,0.5
99,"(8, 3)",city,268,100.0,1.0,0.5
99,"(8, 4)",city,457,100.0,1.0,0.5
99,"(8, 5)",city,354,100.0,1.0,0.5
99,"(9, 3)",city,402,100.0,1.0,0.5
99,"(9, 4)",city,218,100.0,1.0,0.5
99,"(9, 6)",city,274,100.0,1.0,0.5
